Title,Body,CreaDate,Tags,State,Reactions,Comments,Link,Keywords,Topic_id,,,,,,
caffe critical cannot caffe,issues guidelines limit issues reports feature requests question help support visit forums discuss org submitting feature request preface feature request submitting report include following information caffe caffe os ubuntu version installed pip source source version cuda cudnn version gpu models configuration nvidia ti gcc version compiling source cmake version command compiling source cmake sudo install versions libraries addition including following information also helpful us diagnose problem script reproduce try provide minimal test possible messages traces context around trying try import core caffe got bugs another information think must help understand problem thanks help,2018-04-04T02:18:37Z,"module: dependency bug, caffe2",CLOSED,0,7,https://github.com/pytorch/pytorch/issues/6259,"version, reproduce, behavior, source, model, environment, pip, expected, expected_behavior, installed",4,框架出错,,,,,CRITICAL:root:Cannot load caffe2.python. Error
aot autograd hf bigbird output compiledfunctionbackward view modified inplace,following repro fails logs traceback scratch anijain work failures bigbird py module opt fn backward scratch anijain work dynanmo eval frame py fn return fn kwargs scratch anijain work failures bigbird py fn unsqueeze runtimebug output compiledfunctionbackward view modified inplace view created inside custom function input returned autograd logic handle view inplace override custom backward associated custom function leading incorrect gradients behavior forbidden fix cloning output custom function minified repro import import dynanmo def bmm nd inp inp ndim fast nd matrix multiplication faster replacement einsum bhqk bhkd bhqd return bmm inp reshape inp inp reshape inp view inp ndim inp ndim inp ndim dynanmo skip def fn bmm nd unsqueeze return randn requires grad randn requires grad ref fn backward opt fn dynanmo optimize aot eager fn opt fn backward,2022-11-17T07:06:51Z,"bug, triaged, ezyang's list, module: aotdispatch",OPEN,0,7,https://github.com/pytorch/pytorch/issues/93425,"dynanmo, module, py, compile, fn, model, convert, graph, guard, frame",16,算子实现逻辑错误,,,,,pytorch自动求导有问题
batch cholesky runtimebug gpu pos def,trying perform batch cholesky decomposition singular matrix gpu tensor nanns returned instead raising runtimebug cpu reproduce expected behavior behavior consistent cpu gpu runtimebug raised environment master fbcode,2019-02-05T22:13:19Z,"module: dependency bug, triaged, module: third_party",CLOSED,0,7,https://github.com/pytorch/pytorch/issues/16780,"tensor, input, dimension, float, return, dtype, cuda, version, nann, element",18,框架出错,,,,,batch mode torch.cholesky does not raise RuntimeError on GPU if not pos. def.
gumbel softmax produces nann cpu,nanns sometimes output running cpu find exact pattern sampling tensor long enough nann appear output cuda works versions,2023-05-16T21:53:46Z,"bug, module: cpu, triaged",CLOSED,0,7,https://github.com/pytorch/pytorch/issues/101620,"tensor, input, dimension, float, return, dtype, cuda, version, nann, element",18,算子出错,,,,,gumbel_softmax在CPU上导致NaN
exporting operator col im onnx opset version supported,converted model format onnx format received operator col im supported import cvnets import model options opts import segmentation eval arguments def onnx opts segmentation eval arguments model model opts model eval onnx model mobilevit onnx data randn onnx export model data onnx opset version constant folding input nanmes output nanmes return nanme onnx traceback sunseeker project robot seg mobilevit seg demo py module onnx sunseeker project robot seg mobilevit seg demo py onnx onnx export model data onnx opset version constant folding input nanmes opt ananconda envs mobilevit packages onnx init py export return export opt ananconda envs mobilevit packages onnx py export export opt ananconda envs mobilevit packages onnx py export graph params model graph opt ananconda envs mobilevit packages onnx py model graph graph optimize graph opt ananconda envs mobilevit packages onnx py optimize graph graph jit pass onnx graph operator export opt ananconda envs mobilevit packages onnx init py symbolic function return symbolic function kwargs opt ananconda envs mobilevit packages onnx py symbolic function symbolic,2022-09-01T09:43:54Z,"module: onnx, triaged, topic: bug fixes",CLOSED,0,7,https://github.com/pytorch/pytorch/issues/84408,"py, nn, package, functionanl, module, nn_functionanl, conv, loss, inductor, ananconda",11,模型转换出错,,,,,.pt模型转换为onnx时，不支持运算符col2im。
cuda matrix vector product mv causes illegal memory access,mv causes illegal memory access multiplying matrix elements note matrix fit likely cublas either cublas fixed multiple calls cublassgemv reproduce note gpu example environment master mar cuda,2019-03-11T23:37:44Z,"module: dependency bug, module: cuda, triaged, module: 64-bit, module: cublas",OPEN,1,3,https://github.com/pytorch/pytorch/issues/17897,"memory, cuda, cudnn, process, gpu, model, convolution, training, version, batch",10,算子资源调度不合理,,,,,CUDA 大矩阵向量积导致非法内存访问
torchdynanmo inline modified nn modules forward fails huggingface accelerate,raised running huggingface bloom model accelerate support model applying dynanmo optimize example model taken conference demo youtube watch vbtgzl iraw note standard version without arguments device offload works requirements logs minified repro,2022-12-16T01:43:34Z,"high priority, bug, triaged, oncall: pt2",OPEN,0,7,https://github.com/pytorch/pytorch/issues/93484,"dynanmo, module, py, compile, fn, model, convert, graph, guard, frame",16,模型出错,,,,,TorchDynamo doesn't inline modified nn.Modules forward - Fails with Huggingface Accelerate
assert based dynanmo tests fail test rewrite assert msg test rewrite assert without msg,typical backtrace logs response minified repro response,2022-11-24T14:30:43Z,"bug, triaged",CLOSED,0,7,https://github.com/pytorch/pytorch/issues/93449,"repro, log, response, minified, minified_repro, install, org, download, cu, log_response",0,框架出错,,,,,Assert based dynamo tests fail on Python 3.9
caffe uses ffmpeg functions deprecated ffmpeg gone,caffe video video decoder several parts ffmpeg api deprecated ffmpeg org doxygen deprecated removed ffmpeg release nanturally makes caffe part unbuildable ffmpeg also debian bugs debian org cgi bin bugreport cgi partial fix many changes mechanical implement example patch older representative changes needed git head seems take care lot however replacing avcodec decode video friends newer avcodec receive frame probably takes care thought versions behavior present current master head writing although partial patch older version,2022-02-03T11:50:46Z,"module: dependency bug, caffe2, triaged",OPEN,1,3,https://github.com/pytorch/pytorch/issues/72254,"onnx, utm, source, caffe, export, model, doc, minifier, gh, quantized",19,算子已被弃用,,,,,FFMPEG已经被弃用
dynanmo inference tensors track version counter inference llama,transformers repro log versions version gitb debug cuda rocm os ubuntu lts gcc version ubuntu ubuntu clang version collect cmake version version libc version glibc version default mar gcc bit runtime platform linux generic glibc cuda available cuda runtime version cuda cuda module loading set gpu models configuration cuda nvidia driver version cuda cudnn version cuda hip runtime version miopen runtime version xnnpack available cpu architecture cpu op bit bit byte little endian address sizes bits physical bits virtual cpu cpu thread core core socket socket numa vendor genuineintel cpu family model model nanme intel xeon platinum cpu ghz stepping cpu mhz cpu mhz cpu mhz bogomips cache mib cache mib cache mib cache mib numa cpu numa cpu vulnerability itlb multihit affected vulnerability tf affected vulnerability mds affected vulnerability meltdown affected vulnerability mmio stale data mitigation cpu buffers smt vulnerable vulnerability retbleed affected vulnerability spec store bypass mitigation speculative store bypass disabled via prctl seccomp vulnerability spectre mitigation usercopy swapgs barriers pointer sanitization vulnerability spectre mitigation enhanced ibrs ibpb conditionanl rsb filling pbrsb eibrs sw sequence vulnerability srbds affected vulnerability tsx async abort affected flags fpu vme de pse tsc msr pae mce cx apic sep mtrr pge mca cmov pat pse clflush dts acpi mmx fxsr sse sse ss,2023-05-11T02:52:13Z,"bug, oncall: pt2",CLOSED,0,6,https://github.com/pytorch/pytorch/issues/101151,"version, cuda, runtime, gpu, pip, collect, linux, nvidia, gcc, ubuntu",17,框架出错,,,,,"Error ""Inference tensors do not track version counter"" in inference_mode w/ llama7b"
