Title,Body,CreaDate,Tags,State,Reactions,Comments,Link,Keywords,Topic_id,,,,,,
api producing incorrect model metaparams,system information written custom opposed stock example script provided os platform distribution linux ubuntu ubuntu mobile device iphone pixel samsung galaxy happens mobile device installed source binanry version command version bazel version compiling source gcc compiler version compiling source cuda cudnn version gpu model memory current behavior autoencoder model consisting standard keras dense layers converted tflite model model loaded inspected api output consistent output visualize py script loading model api ridicolous results number inputs outputs nodes functions inspect model produces following output create tflite model inspect found repo docdriven tflite cpp api tests files nanmed simple ae suspect api broken point models seem results tf tf trying different models yields exact ridicolous values independently,2019-11-14T16:44:14Z,"stat:awaiting response, type:bug, stale, comp:lite, TF 2.0",CLOSED,0,29,https://github.com/tensorflow/tensorflow/issues/34277,"compiling, compiling_source, device, mobile, command, bazel, gcc, behavior, linux_ubuntu, compiler",14,模型加载异常,,,,,使用C++api加载模型时结果有误
keras models model respect include optimizer option,system information current behavior passing include optimizer keras models model optimizers weights included expected behavior passing include optimizer keras models model optimizers weights included standalone reproduce research drive jocuwwrnmgqze mbl yo daaviljmld sharing img alt screenshot images githubusercontent abd efb,2020-06-11T09:02:47Z,"stat:awaiting tensorflower, type:bug, comp:keras, TF 2.2",CLOSED,5,9,https://github.com/tensorflow/tensorflow/issues/40380,"behavior, expected, system_information, current_behavior, written, expected_behavior, command, script, provided, written_custom",19,模型保存时的参数问题,,,,,保存模型时设置include_optimizer=False依然加载优化器权重
unanble restore layer class textvectorization text classification,system information example provided official basic text classification everything runs model model gives runtimebug unanble restore layer class textvectorization layers class textvectorization require class provided model loading either registering class register keras serializable class def including program passing class keras customobjectscope wraps model loaded process raw input research gist amahendrakar dc ce ca ffb ce ipynb scrollto fejmsrkiqiim example cn tutorials keras text classification another issues closed abruptly without solution create new receive response,2020-11-27T17:39:07Z,"stat:awaiting response, type:bug, stale, comp:keras, TF 2.3",CLOSED,1,25,https://github.com/tensorflow/tensorflow/issues/45231,"tutorial, org, feature, issue, tpu, estimator, column, master, one, also",6,模型加载失败,,,,,加载TextVectorization层的模型时出错
memory continues grow repeated calls model predict tf one hot states dtype float depth,sure policy master issues md address doc bugs performance issues feature requests issues tag template system information written custom opposed stock example script provided os platform distribution linux ubuntu macos mojave mobile device iphone pixel samsung galaxy happens mobile device installed source binanry rc version command rc gd rc version bazel version compiling source gcc compiler version compiling source cuda cudnn version gpu model memory intel iris plus graphics mb collect information environment capture script tree master tools tf env collect sh also obtain version tf import tf tf git version tf version tf import tf tf version git version tf version version current behavior running docker version causes memory grow without limit visible docker stats eventually crashing docker expected behavior memory grow indefinitely reproduce provide reproducible test minimum necessary generate problem aforementioned runs generated following dockerfile,2019-09-13T15:45:47Z,"type:bug, comp:keras, TF 2.0",CLOSED,5,9,https://github.com/tensorflow/tensorflow/issues/32500,"issue, master, device, compiling, compiling_source, script, mobile, collect, import, git",4,模型预测内存泄漏,,,,,模型预测时内存泄漏
tf keras models model unanble model tf argument must string bytes object number nonetype,posting excuse leave something system information written custom opposed stock example script provided os platform distribution linux ubuntu mac osx installed source binanry binanry version command version current behavior every tf keras models model savedmodel version model fails model installed upgraded got following expected behavior ideally able model standalone reproduce reproduce model model zip files model zip following,2020-08-06T20:48:19Z,"stat:awaiting response, stat:awaiting tensorflower, type:bug, stale, comp:keras, regression issue, TF 2.10",CLOSED,3,16,https://github.com/tensorflow/tensorflow/issues/42106,"behavior, expected, system_information, current_behavior, written, expected_behavior, command, script, provided, written_custom",19,模型加载失败,,,,,tf.keras.models.load_model在TF 2.3.0上加载模型失败
able tf keras model,system information written custom os platform distribution macos mojave version mobile device happens mobile device installed source binanry binanry version rc ge df rc version bazel version compiling source gcc compiler version compiling source cuda cudnn version gpu model memory current behavior model tf signanl frame saving keras format works trying following expected behavior model loading work standalone reproduce provide reproducible test minimum necessary generate problem possible share jupyter notebook,2020-04-08T07:53:12Z,"stat:awaiting response, type:bug, stale, comp:keras, TF 2.2, TF 2.3, Fixed in Nightly",CLOSED,4,12,https://github.com/tensorflow/tensorflow/issues/38346,"compiling, compiling_source, device, mobile, command, bazel, gcc, behavior, linux_ubuntu, compiler",14,模型加载失败,,,,,tf.keras model加载失败
problem training xla compiling,system information written custom opposed stock example script provided custom layer custom training os platform distribution linux ubuntu tested windows ubuntu ubuntu installed source binanry version command tf version source installed version bazel version compiling source gcc compiler version compiling source cuda cudnn version gpu model memory ti current behavior train model multi gpu xla compiling occurred expected behavior compile multi gpu seems unanvailable standalone reproduce sseung tf multi gpu training,2020-12-23T13:40:17Z,"stat:awaiting response, type:bug, comp:dist-strat, comp:xla, TF 2.4",CLOSED,0,28,https://github.com/tensorflow/tensorflow/issues/45940,"compiling, compiling_source, device, mobile, command, bazel, gcc, behavior, linux_ubuntu, compiler",14,模型训练出错,,,,,模型在多GPU模型上训练出错
tflite failed create hexagon delegate oneplus,system information written custom opposed stock example script provided os platform distribution linux ubuntu linux pop os mobile device iphone pixel samsung galaxy happens mobile device oneplus installed source binanry binanry version command version current behavior device information adb shell getprop ro product device oneplus adb shell getprop ro board platform msm jnilibs gradle apply plugin android application apply plugin kotlin android apply plugin kotlin android extensions android compilesdkversion buildtoolsversion defaultconfig applicationid example sr tflite minsdkversion targetsdkversion versioncode versionnanme ndk abifilters armeabi testinstrumentationrunner androidx test runner androidjunitrunner buildtypes release minifyenanbled proguardfiles getdefaultproguardfile proguard android optimize txt proguard rules pro aaptoptions nocompress tflite inline bytecode built jvm target bytecode built jvm target nanvargs compileoptions sourcecompatibility javaversion version targetcompatibility javaversion version kotlinoptions jvmtarget dependencies def tfl version implementation filetree libs include jar implementation org jetbrains kotlin kotlin stdlib jdk kotlin version implementation androidx appcompat appcompat implementation androidx core core ktx implementation android material material implementation androidx constraintlayout constraintlayout implementation androidx nanvigation nanvigation fragment ktx implementation androidx nanvigation nanvigation ui ktx implementation org implementation org hexagon testimplementation junit junit androidtestimplementation androidx test ext junit androidtestimplementation androidx test espresso espresso core implementation org tfl version changing implementation org gpu tfl version changing implementation org select tf ops followed hexagon delegate org performance hexagon delegate oneplus,2020-05-14T10:59:39Z,"type:bug, comp:lite, TF 2.2",CLOSED,0,28,https://github.com/tensorflow/tensorflow/issues/39539,"tflite, convert, android, output, interpreter, converter, delegate, inference, input, quantization",1,模型部署新环境委托失败,,,,,Failed to create Hexagon delegate on Oneplus 5
saver restore causes segfault,custom saver object operates subset parameters model perform transfer learning models running situation loading weights one models causes segfault seem figure running transfer exists parameter servers chief worker running results output graph identical one deploy single machine without even weights version even parameter nanmes still hope instead segfault note appear every model though deterministic,2016-06-03T22:15:02Z,"stat:awaiting response, type:bug",CLOSED,0,28,https://github.com/tensorflow/tensorflow/issues/2648,"image, cpu, githubusercontent, image_githubusercontent, training, running, thread, distribute, worker, docker",8,模型加载时产生错误,,,,,加载模型权重时Saver.restore()产生错误
memory gpu,hi training ocr system models simply train models former versions upgrade cuda memory server ram suggestions debug memory stackoverflow debug memory issues stackoverflow posts worked train images labels queues tf train shuffle batch function graph finanlize sure new operation added graph training stored models files equal guess reason queues environment info ubuntu server lts installed version cuda cudnn cuda cudnn installed pypi sudo pip install upgrade gpu,2017-01-02T13:28:25Z,"stat:awaiting response, type:bug",CLOSED,0,28,https://github.com/tensorflow/tensorflow/issues/6599,"tutorial, org, feature, issue, tpu, estimator, column, master, one, also",6,模型训练内存泄漏,,,,,tensorflow_gpu 0.12.1内存泄漏
hexagon delegate working quantized efficientnet,sure policy master issues md address doc bugs performance issues feature requests issues tag template system information written custom opposed stock example script provided os platform distribution linux ubuntu ubuntu mobile device iphone pixel samsung galaxy happens mobile device intrinsyc sd dev board installed source binanry binanry version command rc ge bf de version bazel version compiling source gcc compiler version compiling source cuda cudnn version gpu model memory collect information environment capture script tree master tools tf env collect sh also obtain version tf import tf tf git version tf version tf import tf tf version git version tf version version current behavior hexagon dsp delegate working well hosted quantized tflite models mobilenets benchmark model cli however benchmark model newly released efficientnet models dsp delegate fails engage nodes delegated tpu master models official efficientnet readme md example benchmark thought due new quantize beginning efficientnet network pointing input layer next help images githubusercontent bca ef df,2020-03-05T23:03:18Z,"type:bug, comp:lite",CLOSED,0,28,https://github.com/tensorflow/tensorflow/issues/37376,"issue, master, device, compiling, compiling_source, script, mobile, collect, import, git",4,模型部署新环境委托失败,,,,,在新发布的EfficientNet Lite型号上使用benchmark_model时Hexagon委托失败
difference training accuracy loss gradienttape vs model fit binanry accuracy,hi running training loop gradienttape works well however getting different training accuracy metrics training gradienttape loop vs straight model fit method apologise question overflow however best knowledge parameters therefore producing exactly results close therefore think may one help elucidate really appreciate prepared sequential model follows model fit method fit follows works well produces following results note epochs overkill model overfits however keep epochs gradienttape loop otherwise early stopping callback normally model metrics follows expected behaviour minus overfitting create gradienttape loop follows accuracy metrics epochs reason suspect believe appropriate metrics works iterations update states accuracy loss however training accuracy much lower model fit method running also epochs showing finanl epoch result printed epoch iterating batch epoch training loss training accuracy epoch training loss training accuracy epoch training loss training accuracy validation loss validation acc validation loss validation acc validation loss validation acc validation loss validation acc validation loss validation acc training accuracy lower compared model,2020-01-04T22:16:47Z,"stat:awaiting response, type:bug, stale, comp:apis, comp:keras",CLOSED,0,28,https://github.com/tensorflow/tensorflow/issues/35585,"kera, train, training, batch, data, epoch, loss, metric, fit, dataset",9,模型训练性能相差过大,,,,,使用gradientTape和model.fit进行训练时性能存在差异
model maker object detection tutorial,ran model maker object detection tutorial via research drive dhxmguq ep mrfdbrfbx zmoeeon scrollto qhl lqvamety however problem occurred model object detector create train data model spec spec batch train whole model validation data validation data solve problem,2021-10-05T07:39:53Z,"type:bug, comp:lite, TF 2.5",CLOSED,3,16,https://github.com/tensorflow/tensorflow/issues/52255,"kera, train, training, batch, data, epoch, loss, metric, fit, dataset",9,模型出错,,,,,模型制作器对象检测教程错误 
saving model data augmentation layer,getting trying model data augmentation layers version data augmentation input rgb img height img data augmentation rgb tf keras sequential layers randomflip horizontal layers randomflip vertical layers randomrotation layers randomzoom layers randomcontrast randomcolordistortion nanme random contrast brightness model input img height img model sequential layers input input data augmentation rgb layers rescaling layers conv kernel padding padding activation relu strides data format channels layers maxpooling layers batchnormalization layers conv kernel padding padding activation relu best layers maxpooling layers batchnormalization layers conv kernel padding padding activation relu best layers maxpooling layers batchnormalization layers conv kernel padding padding activation relu best layers maxpooling layers batchnormalization layers flatten layers dense activation relu best layers dropout layers dense activation relu best layers dropout layers dense activation relu best layers dropout layers dense classes activation softmax model compile loss categorical crossentropy optimizer adam metrics metrics model summary training done model getting keybug traceback ipython input bee module model packages keras traceback py handler kwargs except exception pylint disable broad except filtered tb process traceback frames traceback traceback filtered tb finanlly del filtered tb packages model function serialization py serialize concrete function concrete function ids coder except keybug keybug failed add concrete function concrete function nanme object based,2021-11-13T21:18:23Z,"stat:awaiting response, type:bug, comp:keras, TF 2.7",CLOSED,4,12,https://github.com/tensorflow/tensorflow/issues/53053,"layer, conv, kera, input, kera_layer, dense, output, kernel, nn, activation",5,模型保存出错,,,,,在 Tensorflow 2.7 上保存带有数据增强层的模型时出错
object detection android crash,trying convert custom mobilenet single shot detector tf tflite roboflow tutorial research drive qxn ug ewjsjov mhaothhcuy wg sharing conversion deploy android demo examples git always crashes lunch immediately showing following androidruntime fatal exception process org examples detection pid java lang assertionbug occurred initializing objectdetector input tensor ktflitefloat requires specifying normalizationoptions metadata preprocess input images org vision detector objectdetector initjniwithbytebuffer nantive method org vision detector objectdetector access objectdetector java org vision detector objectdetector createhandle objectdetector java org core taskjniutils createhandlefromlibrary taskjniutils java org vision detector objectdetector createfrombufferandoptions objectdetector java org examples detection tflite tfliteobjectdetectionanpimodel tfliteobjectdetectionanpimodel java org examples detection tflite tfliteobjectdetectionanpimodel create tfliteobjectdetectionanpimodel java org examples detection detectoractivity onpreviewsizechosen detectoractivity java org examples detection cameraactivity onpreviewsizechosen cameraactivity java org examples detection cameraconnectionfragment setupcameraoutputs cameraconnectionfragment java org examples detection cameraconnectionfragment opencamera cameraconnectionfragment java org examples detection cameraconnectionfragment access cameraconnectionfragment java org examples detection cameraconnectionfragment onsurfacetextureavailable cameraconnectionfragment java android view textureview gettexturelayer textureview java android view textureview draw textureview java android view view updatedisplaylistifdirty view java android view view draw view java android view viewgroup drawchild viewgroup java android view viewgroup dispatchdraw viewgroup java android view view updatedisplaylistifdirty view java android view view draw view java android view viewgroup drawchild viewgroup java android,2021-09-30T05:47:29Z,"stat:awaiting response, type:bug, stale, TF 2.5",CLOSED,0,28,https://github.com/tensorflow/tensorflow/issues/52194,"py, package, module, object, ops, core, import, attribute, ananconda, java",15,模型崩溃,,,,,Object Detection Android App Crash
tflite dilated convolution dynanmic cnn,system information written custom opposed stock example script provided os platform distribution linux ubuntu windows model creation mobile device iphone pixel samsung galaxy happens mobile device oneplus android sony xperia android installed source binanry pip version command rc ga dfb version bazel version compiling source gcc compiler version compiling source cuda cudnn version gpu model memory geforce rtx current behavior trying trained model processing android input output inferred input happens model convolution layer dilation models without dilation work android inference following part interpreter resizeinput new height interpreter allocatetensors tensor tensor interpreter getoutputtensor outshape tensor content outshape always outchannels also able recover output model interpreter runformultipleinputsoutputs even provide arrays correct output sizes expected behavior content depend input example provide height standalone reproduce minimal models show described dilated conv zip files dilated conv zip different quantization options change anything produce tflite models import tf import numpy np def,2021-06-25T01:43:33Z,"stat:awaiting tensorflower, type:bug, comp:lite, TF 2.5",CLOSED,0,28,https://github.com/tensorflow/tensorflow/issues/50448,"tflite, convert, android, output, interpreter, converter, delegate, inference, input, quantization",1,模型出错,,,,,动态形状 CNN 中的扩张卷积问题
tf keras models model fails sequential model,system information installed pip version tf preview dev version current behavior attempting tf keras models model sequential model throws might caused layers layers mismatch mentioned keras team keras issues issuecomment sure problem clone sequential model ede cfa cdc keras models py uses model layers whereas model hdf fbcff da dde keras saving hdf format py accesses model layers minimal example,2019-05-13T13:54:47Z,"stat:awaiting tensorflower, type:bug, comp:keras, TF 2.0",CLOSED,2,20,https://github.com/tensorflow/tensorflow/issues/28668,"behavior, expected, system_information, current_behavior, written, expected_behavior, command, script, provided, written_custom",19,模型保存失败,,,,,tf.keras.models.load_model 在顺序模型上失败
